species,tray,plant_id,measurement,days,a,b,c,plant_effect,tray_effect,diameter_cm,height_cm
Nothofagus_dombeyi,T1,35,8,120,30,0.018,1.4,-0.10893099391533484,0.02696087151742027,28.637435428703967,46.56108310574239
Nothofagus_dombeyi,T1,36,1,15,30,0.018,1.4,0.09084432063634257,0.02696087151742027,18.742694216710504,38.00575128923842
Nothofagus_dombeyi,T1,36,2,30,30,0.018,1.4,0.09084432063634257,0.02696087151742027,31.592159435040788,64.9032146577606
Nothofagus_dombeyi,T1,36,3,45,30,0.018,1.4,0.09084432063634257,0.02696087151742027,30.84000329571769,65.57722249383507
Nothofagus_dombeyi,T1,36,4,60,30,0.018,1.4,0.09084432063634257,0.02696087151742027,34.90761691728799,64.16918471949427
Nothofagus_dombeyi,T1,36,5,75,30,0.018,1.4,0.09084432063634257,0.02696087151742027,32.69383423636612,62.59453543738333
Nothofagus_dombeyi,T1,36,6,90,30,0.018,1.4,0.09084432063634257,0.02696087151742027,32.3714938119189,72.48818580740843
Nothofagus_dombeyi,T1,36,7,105,30,0.018,1.4,0.09084432063634257,0.02696087151742027,31.321051452343458,72.16236171838601
Nothofagus_dombeyi,T1,36,8,120,30,0.018,1.4,0.09084432063634257,0.02696087151742027,34.055241329776585,64.949286966474
Nothofagus_dombeyi,T1,37,1,15,30,0.018,1.4,0.09223249925313458,0.02696087151742027,18.507603279064448,35.48780432820197
Nothofagus_dombeyi,T1,37,2,30,30,0.018,1.4,0.09223249925313458,0.02696087151742027,31.510939326367573,52.408419700504
Nothofagus_dombeyi,T1,37,3,45,30,0.018,1.4,0.09223249925313458,0.02696087151742027,34.14526112792118,63.28525657368992
Nothofagus_dombeyi,T1,37,4,60,30,0.018,1.4,0.09223249925313458,0.02696087151742027,32.53925085034827,74.62663120132869
Nothofagus_dombeyi,T1,37,5,75,30,0.018,1.4,0.09223249925313458,0.02696087151742027,33.65672307440853,70.15310142280337
Nothofagus_dombeyi,T1,37,6,90,30,0.018,1.4,0.09223249925313458,0.02696087151742027,32.19771102638221,69.94028004109954
Nothofagus_dombeyi,T1,37,7,105,30,0.018,1.4,0.09223249925313458,0.02696087151742027,32.43962291561384,59.68296615088394
Nothofagus_dombeyi,T1,37,8,120,30,0.018,1.4,0.09223249925313458,0.02696087151742027,35.78386735387577,72.58011292854704
Nothofagus_dombeyi,T1,38,1,15,30,0.018,1.4,0.005729830810489122,0.02696087151742027,16.747670410055857,35.18045317296551
Nothofagus_dombeyi,T1,38,2,30,30,0.018,1.4,0.005729830810489122,0.02696087151742027,29.436685790054497,51.788301550923606
Nothofagus_dombeyi,T1,38,3,45,30,0.018,1.4,0.005729830810489122,0.02696087151742027,30.102496184050768,58.1053456737894
Nothofagus_dombeyi,T1,38,4,60,30,0.018,1.4,0.005729830810489122,0.02696087151742027,31.013963831483856,65.48953760912599
Nothofagus_dombeyi,T1,38,5,75,30,0.018,1.4,0.005729830810489122,0.02696087151742027,34.51732920204865,68.57978159178194
Nothofagus_dombeyi,T1,38,6,90,30,0.018,1.4,0.005729830810489122,0.02696087151742027,31.65607528935357,62.02679306611508
Nothofagus_dombeyi,T1,38,7,105,30,0.018,1.4,0.005729830810489122,0.02696087151742027,29.67266508725378,53.23019526108436
Nothofagus_dombeyi,T1,38,8,120,30,0.018,1.4,0.005729830810489122,0.02696087151742027,29.933237380432914,68.4526637072829
Nothofagus_dombeyi,T1,39,1,15,30,0.018,1.4,-0.07437627594744006,0.02696087151742027,15.490674215833662,35.103583941036526
Nothofagus_dombeyi,T1,39,2,30,30,0.018,1.4,-0.07437627594744006,0.02696087151742027,24.269746310343887,48.75492966879454
Nothofagus_dombeyi,T1,39,3,45,30,0.018,1.4,-0.07437627594744006,0.02696087151742027,25.97119765016949,64.35168388278139
Nothofagus_dombeyi,T1,39,4,60,30,0.018,1.4,-0.07437627594744006,0.02696087151742027,27.509774331597935,64.72540228161944
Nothofagus_dombeyi,T1,39,5,75,30,0.018,1.4,-0.07437627594744006,0.02696087151742027,26.511839920159705,56.7216915372825
Nothofagus_dombeyi,T1,39,6,90,30,0.018,1.4,-0.07437627594744006,0.02696087151742027,30.781243647361556,49.796272087511255
Nothofagus_dombeyi,T1,39,7,105,30,0.018,1.4,-0.07437627594744006,0.02696087151742027,25.20072812313464,61.17227328596237
Nothofagus_dombeyi,T1,39,8,120,30,0.018,1.4,-0.07437627594744006,0.02696087151742027,26.55276253925348,57.64521072795842
Nothofagus_dombeyi,T1,40,1,15,30,0.018,1.4,-0.028387151184196876,0.02696087151742027,16.651226723149524,34.220026979481794
Nothofagus_dombeyi,T1,40,2,30,30,0.018,1.4,-0.028387151184196876,0.02696087151742027,26.431257724228793,49.753301013333726
Nothofagus_dombeyi,T1,40,3,45,30,0.018,1.4,-0.028387151184196876,0.02696087151742027,30.819486003291296,58.58201474062017
Nothofagus_dombeyi,T1,40,4,60,30,0.018,1.4,-0.028387151184196876,0.02696087151742027,30.89982360048326,60.252649780605694
Nothofagus_dombeyi,T1,40,5,75,30,0.018,1.4,-0.028387151184196876,0.02696087151742027,31.213013037863718,54.071219378082574
Nothofagus_dombeyi,T1,40,6,90,30,0.018,1.4,-0.028387151184196876,0.02696087151742027,30.348864998876248,NA
Nothofagus_dombeyi,T1,40,7,105,30,0.018,1.4,-0.028387151184196876,0.02696087151742027,30.838223486491682,62.05674802577943
Nothofagus_dombeyi,T1,40,8,120,30,0.018,1.4,-0.028387151184196876,0.02696087151742027,29.988863099110862,64.95040859935538
Nothofagus_dombeyi,T1,41,1,15,30,0.018,1.4,-0.09522633833699054,0.02696087151742027,15.074872755216074,28.754057989077978
Nothofagus_dombeyi,T1,41,2,30,30,0.018,1.4,-0.09522633833699054,0.02696087151742027,25.70886980761147,52.1456870830641
Nothofagus_dombeyi,T1,41,3,45,30,0.018,1.4,-0.09522633833699054,0.02696087151742027,29.491976090554303,61.71992763776397
Nothofagus_dombeyi,T1,41,4,60,30,0.018,1.4,-0.09522633833699054,0.02696087151742027,26.568868170796893,56.461812567942864
Nothofagus_dombeyi,T1,41,5,75,30,0.018,1.4,-0.09522633833699054,0.02696087151742027,25.787648536707568,57.9631577285143
Nothofagus_dombeyi,T1,41,6,90,30,0.018,1.4,-0.09522633833699054,0.02696087151742027,28.74941956246752,61.9746330696014
Nothofagus_dombeyi,T1,41,7,105,30,0.018,1.4,-0.09522633833699054,0.02696087151742027,NA,52.140238138453256
Nothofagus_dombeyi,T1,41,8,120,30,0.018,1.4,-0.09522633833699054,0.02696087151742027,29.86815028046,48.580685597524315
Nothofagus_dombeyi,T1,42,1,15,30,0.018,1.4,-0.003808184024398083,0.02696087151742027,16.405594757388695,39.22597744834743
Nothofagus_dombeyi,T1,42,2,30,30,0.018,1.4,-0.003808184024398083,0.02696087151742027,25.083987727251277,56.1122826732828
Nothofagus_dombeyi,T1,42,3,45,30,0.018,1.4,-0.003808184024398083,0.02696087151742027,30.777914981609307,66.43137068748582
Nothofagus_dombeyi,T1,42,4,60,30,0.018,1.4,-0.003808184024398083,0.02696087151742027,30.29623531697958,61.23107258533982
Nothofagus_dombeyi,T1,42,5,75,30,0.018,1.4,-0.003808184024398083,0.02696087151742027,29.84017772795916,66.09609278644932
Nothofagus_dombeyi,T1,42,6,90,30,0.018,1.4,-0.003808184024398083,0.02696087151742027,28.1795310372449,60.815147708183005
Nothofagus_dombeyi,T1,42,7,105,30,0.018,1.4,-0.003808184024398083,0.02696087151742027,31.211982767834805,74.31566768809871
Nothofagus_dombeyi,T1,42,8,120,30,0.018,1.4,-0.003808184024398083,0.02696087151742027,NA,69.71016477863603
Nothofagus_dombeyi,T1,43,1,15,30,0.018,1.4,-0.18168676346121987,0.02696087151742027,NA,28.59384369097263
Nothofagus_dombeyi,T1,43,2,30,30,0.018,1.4,-0.18168676346121987,0.02696087151742027,21.399293660506697,39.41584330269387
Nothofagus_dombeyi,T1,43,3,45,30,0.018,1.4,-0.18168676346121987,0.02696087151742027,24.6353308344739,48.88191678481278
Nothofagus_dombeyi,T1,43,4,60,30,0.018,1.4,-0.18168676346121987,0.02696087151742027,24.873388014664265,52.609751177926974
Nothofagus_dombeyi,T1,43,5,75,30,0.018,1.4,-0.18168676346121987,0.02696087151742027,27.35898452635942,54.72203439301708
Nothofagus_dombeyi,T1,43,6,90,30,0.018,1.4,-0.18168676346121987,0.02696087151742027,25.01884729836554,46.57955431137323
Nothofagus_dombeyi,T1,43,7,105,30,0.018,1.4,-0.18168676346121987,0.02696087151742027,24.924626912284964,48.147204282657796
Nothofagus_dombeyi,T1,43,8,120,30,0.018,1.4,-0.18168676346121987,0.02696087151742027,25.709982694156366,50.40982927238032
Nothofagus_dombeyi,T1,44,1,15,30,0.018,1.4,0.09888245409797852,0.02696087151742027,18.963035820926315,38.01676378832789
Nothofagus_dombeyi,T1,44,2,30,30,0.018,1.4,0.09888245409797852,0.02696087151742027,29.722224955000847,55.42158899609265
Nothofagus_dombeyi,T1,44,3,45,30,0.018,1.4,0.09888245409797852,0.02696087151742027,32.74797680966276,65.95657607300876
Nothofagus_dombeyi,T1,44,4,60,30,0.018,1.4,0.09888245409797852,0.02696087151742027,33.267077925616604,73.81394353633954
Nothofagus_dombeyi,T1,44,5,75,30,0.018,1.4,0.09888245409797852,0.02696087151742027,34.8412861602409,66.32081386809523
Nothofagus_dombeyi,T1,44,6,90,30,0.018,1.4,0.09888245409797852,0.02696087151742027,33.96221245282205,62.82937409197603
Nothofagus_dombeyi,T1,44,7,105,30,0.018,1.4,0.09888245409797852,0.02696087151742027,32.93413385658665,59.778192202332484
Nothofagus_dombeyi,T1,44,8,120,30,0.018,1.4,0.09888245409797852,0.02696087151742027,35.84129013126956,66.50896230379897
Nothofagus_dombeyi,T1,45,1,15,30,0.018,1.4,0.22978658409476216,0.02696087151742027,22.046315867718036,38.22718759531064
Nothofagus_dombeyi,T1,45,2,30,30,0.018,1.4,0.22978658409476216,0.02696087151742027,31.670754599473167,67.43738579088718
Nothofagus_dombeyi,T1,45,3,45,30,0.018,1.4,0.22978658409476216,0.02696087151742027,35.48359087363648,68.58297642457791
Nothofagus_dombeyi,T1,45,4,60,30,0.018,1.4,0.22978658409476216,0.02696087151742027,36.590608214722124,78.4972196665151
Nothofagus_dombeyi,T1,45,5,75,30,0.018,1.4,0.22978658409476216,0.02696087151742027,36.699001727163584,73.30105611877973
Nothofagus_dombeyi,T1,45,6,90,30,0.018,1.4,0.22978658409476216,0.02696087151742027,36.842560147589154,80.46955133590536
Nothofagus_dombeyi,T1,45,7,105,30,0.018,1.4,0.22978658409476216,0.02696087151742027,35.46292641438666,79.05700860976697
Nothofagus_dombeyi,T1,45,8,120,30,0.018,1.4,0.22978658409476216,0.02696087151742027,38.87233851400229,82.0611685990576
Nothofagus_dombeyi,T1,46,1,15,30,0.018,1.4,0.1091390241984268,0.02696087151742027,18.72346911378734,NA
Nothofagus_dombeyi,T1,46,2,30,30,0.018,1.4,0.1091390241984268,0.02696087151742027,31.882337498507486,59.36522378512352
Nothofagus_dombeyi,T1,46,3,45,30,0.018,1.4,0.1091390241984268,0.02696087151742027,33.96017474704052,78.13908995322146
Nothofagus_dombeyi,T1,46,4,60,30,0.018,1.4,0.1091390241984268,0.02696087151742027,31.507331902891085,68.2364098291691
Nothofagus_dombeyi,T1,46,5,75,30,0.018,1.4,0.1091390241984268,0.02696087151742027,31.701880850770028,72.00712562188015
Nothofagus_dombeyi,T1,46,6,90,30,0.018,1.4,0.1091390241984268,0.02696087151742027,37.75133789190557,70.05522665912123
Nothofagus_dombeyi,T1,46,7,105,30,0.018,1.4,0.1091390241984268,0.02696087151742027,34.18645238896397,68.85948391875975
Nothofagus_dombeyi,T1,46,8,120,30,0.018,1.4,0.1091390241984268,0.02696087151742027,33.983280608487235,68.03859600610913
Nothofagus_dombeyi,T1,47,1,15,30,0.018,1.4,0.005585660578262258,0.02696087151742027,17.11697553678525,30.61896472686208
Nothofagus_dombeyi,T1,47,2,30,30,0.018,1.4,0.005585660578262258,0.02696087151742027,25.80027877734778,52.485518140503004
Nothofagus_dombeyi,T1,47,3,45,30,0.018,1.4,0.005585660578262258,0.02696087151742027,32.62036318155267,63.36603012788523
Nothofagus_dombeyi,T1,47,4,60,30,0.018,1.4,0.005585660578262258,0.02696087151742027,31.867789918780968,68.27426629495662
Nothofagus_dombeyi,T1,47,5,75,30,0.018,1.4,0.005585660578262258,0.02696087151742027,30.332917714157812,66.27641381990195
Nothofagus_dombeyi,T1,47,6,90,30,0.018,1.4,0.005585660578262258,0.02696087151742027,29.839319800433813,65.47724545185622
Nothofagus_dombeyi,T1,47,7,105,30,0.018,1.4,0.005585660578262258,0.02696087151742027,29.04273961548974,59.65648959465362
Nothofagus_dombeyi,T1,47,8,120,30,0.018,1.4,0.005585660578262258,0.02696087151742027,31.756961326548335,65.7442455254631
Nothofagus_dombeyi,T1,48,1,15,30,0.018,1.4,-0.017209348243686147,0.02696087151742027,15.864637055176614,32.372988034122045
Nothofagus_dombeyi,T1,48,2,30,30,0.018,1.4,-0.017209348243686147,0.02696087151742027,24.97052425708266,55.10765001113415
Nothofagus_dombeyi,T1,48,3,45,30,0.018,1.4,-0.017209348243686147,0.02696087151742027,30.621991526902782,60.123843894776385
Nothofagus_dombeyi,T1,48,4,60,30,0.018,1.4,-0.017209348243686147,0.02696087151742027,31.224281720878615,60.12168700239683
Nothofagus_dombeyi,T1,48,5,75,30,0.018,1.4,-0.017209348243686147,0.02696087151742027,29.074255598671773,52.86273419368495
Nothofagus_dombeyi,T1,48,6,90,30,0.018,1.4,-0.017209348243686147,0.02696087151742027,27.659140820617857,54.091382857454605
Nothofagus_dombeyi,T1,48,7,105,30,0.018,1.4,-0.017209348243686147,0.02696087151742027,29.543332532805127,NA
Nothofagus_dombeyi,T1,48,8,120,30,0.018,1.4,-0.017209348243686147,0.02696087151742027,29.862182016659983,71.9508258947516
Nothofagus_dombeyi,T1,49,1,15,30,0.018,1.4,0.1506076898454734,0.02696087151742027,19.895934148029053,43.971248492494624
Nothofagus_dombeyi,T1,49,2,30,30,0.018,1.4,0.1506076898454734,0.02696087151742027,31.276544185926344,63.5688217792208
Nothofagus_dombeyi,T1,49,3,45,30,0.018,1.4,0.1506076898454734,0.02696087151742027,33.41295513603693,65.76041131659855
Nothofagus_dombeyi,T1,49,4,60,30,0.018,1.4,0.1506076898454734,0.02696087151742027,35.876977009300674,75.93942776929136
Nothofagus_dombeyi,T1,49,5,75,30,0.018,1.4,0.1506076898454734,0.02696087151742027,35.121350454698074,76.401877776556
Nothofagus_dombeyi,T1,49,6,90,30,0.018,1.4,0.1506076898454734,0.02696087151742027,NA,78.586942219851
Nothofagus_dombeyi,T1,49,7,105,30,0.018,1.4,0.1506076898454734,0.02696087151742027,35.25235624124303,65.7748361060518
Nothofagus_dombeyi,T1,49,8,120,30,0.018,1.4,0.1506076898454734,0.02696087151742027,36.31824818149231,77.54793362960936
Nothofagus_dombeyi,T1,50,1,15,30,0.018,1.4,0.0020513494147694528,0.02696087151742027,16.049078357423287,35.04552376885369
Nothofagus_dombeyi,T1,50,2,30,30,0.018,1.4,0.0020513494147694528,0.02696087151742027,27.491802402541776,51.958567362651436
Nothofagus_dombeyi,T1,50,3,45,30,0.018,1.4,0.0020513494147694528,0.02696087151742027,NA,56.79986555469628
Nothofagus_dombeyi,T1,50,4,60,30,0.018,1.4,0.0020513494147694528,0.02696087151742027,31.59183618450503,57.58288818677229
Nothofagus_dombeyi,T1,50,5,75,30,0.018,1.4,0.0020513494147694528,0.02696087151742027,31.13809391606184,67.30367087987523
Nothofagus_dombeyi,T1,50,6,90,30,0.018,1.4,0.0020513494147694528,0.02696087151742027,32.18901352113969,58.97549389463134
Nothofagus_dombeyi,T1,50,7,105,30,0.018,1.4,0.0020513494147694528,0.02696087151742027,32.034914006936916,65.26888531601243
Nothofagus_dombeyi,T1,50,8,120,30,0.018,1.4,0.0020513494147694528,0.02696087151742027,31.002593739153046,63.27803170667417
Nothofagus_dombeyi,T1,51,1,15,30,0.018,1.4,-0.040465273084225706,0.02696087151742027,15.607095442285502,35.18338445499979
Nothofagus_dombeyi,T1,51,2,30,30,0.018,1.4,-0.040465273084225706,0.02696087151742027,25.700605945328302,52.36431313761139
Nothofagus_dombeyi,T1,51,3,45,30,0.018,1.4,-0.040465273084225706,0.02696087151742027,NA,62.254811748278904
Nothofagus_dombeyi,T1,51,4,60,30,0.018,1.4,-0.040465273084225706,0.02696087151742027,31.38438581987786,59.91892792613703
Nothofagus_dombeyi,T1,51,5,75,30,0.018,1.4,-0.040465273084225706,0.02696087151742027,26.354962339781597,60.54433605008036
Nothofagus_dombeyi,T1,51,6,90,30,0.018,1.4,-0.040465273084225706,0.02696087151742027,30.219973773272507,54.512163385493174
Nothofagus_dombeyi,T1,51,7,105,30,0.018,1.4,-0.040465273084225706,0.02696087151742027,30.3307989600386,58.26095032577891
Nothofagus_dombeyi,T1,51,8,120,30,0.018,1.4,-0.040465273084225706,0.02696087151742027,28.805334140514713,61.45446612309213
Nothofagus_dombeyi,T1,52,1,15,30,0.018,1.4,0.06572244068634535,0.02696087151742027,18.93230470100649,33.02296860677674
Nothofagus_dombeyi,T1,52,2,30,30,0.018,1.4,0.06572244068634535,0.02696087151742027,28.532032085106117,50.39504679455919
Nothofagus_dombeyi,T1,52,3,45,30,0.018,1.4,0.06572244068634535,0.02696087151742027,28.14395089558802,63.398054280443056
Nothofagus_dombeyi,T1,52,4,60,30,0.018,1.4,0.06572244068634535,0.02696087151742027,32.830071464150095,59.213818889877416
Nothofagus_dombeyi,T1,52,5,75,30,0.018,1.4,0.06572244068634535,0.02696087151742027,29.059535686888157,67.72825477526935
Nothofagus_dombeyi,T1,52,6,90,30,0.018,1.4,0.06572244068634535,0.02696087151742027,NA,63.90806793112058
Nothofagus_dombeyi,T1,52,7,105,30,0.018,1.4,0.06572244068634535,0.02696087151742027,35.65484566558582,69.95697096580683
Nothofagus_dombeyi,T1,52,8,120,30,0.018,1.4,0.06572244068634535,0.02696087151742027,32.33730954728813,62.16217507606484
Nothofagus_dombeyi,T1,53,1,15,30,0.018,1.4,0.19154341120854176,0.02696087151742027,18.2240399042326,37.82039537418709
Nothofagus_dombeyi,T1,53,2,30,30,0.018,1.4,0.19154341120854176,0.02696087151742027,29.70648198306656,64.19030973718579
Nothofagus_dombeyi,T1,53,3,45,30,0.018,1.4,0.19154341120854176,0.02696087151742027,NA,68.14894946127978
Nothofagus_dombeyi,T1,53,4,60,30,0.018,1.4,0.19154341120854176,0.02696087151742027,37.26295134399833,69.01148522421059
Nothofagus_dombeyi,T1,53,5,75,30,0.018,1.4,0.19154341120854176,0.02696087151742027,36.024996805150415,68.0081157143107
Nothofagus_dombeyi,T1,53,6,90,30,0.018,1.4,0.19154341120854176,0.02696087151742027,35.445616333869516,78.47938147607483
Nothofagus_dombeyi,T1,53,7,105,30,0.018,1.4,0.19154341120854176,0.02696087151742027,38.55769737784467,75.4781215842715
Nothofagus_dombeyi,T1,53,8,120,30,0.018,1.4,0.19154341120854176,0.02696087151742027,34.045040215696545,73.33163036877554
Nothofagus_dombeyi,T1,54,1,15,30,0.018,1.4,-0.02228946914570972,0.02696087151742027,17.115887208804956,NA
Nothofagus_dombeyi,T1,54,2,30,30,0.018,1.4,-0.02228946914570972,0.02696087151742027,25.423434642334403,55.867728222697664
Nothofagus_dombeyi,T1,54,3,45,30,0.018,1.4,-0.02228946914570972,0.02696087151742027,28.72277994500341,46.81882260662977
Nothofagus_dombeyi,T1,54,4,60,30,0.018,1.4,-0.02228946914570972,0.02696087151742027,32.44620156515344,52.75208080841564
Nothofagus_dombeyi,T1,54,5,75,30,0.018,1.4,-0.02228946914570972,0.02696087151742027,31.454452057355216,57.145642733870986
Nothofagus_dombeyi,T1,54,6,90,30,0.018,1.4,-0.02228946914570972,0.02696087151742027,32.57129707596092,66.96910438949112
Nothofagus_dombeyi,T1,54,7,105,30,0.018,1.4,-0.02228946914570972,0.02696087151742027,NA,59.340821199434096
Nothofagus_dombeyi,T1,54,8,120,30,0.018,1.4,-0.02228946914570972,0.02696087151742027,30.894497477609974,60.68536408573919
Nothofagus_dombeyi,T1,55,1,15,30,0.018,1.4,-0.036363901354857696,0.02696087151742027,16.854720429251746,27.685749260511248
Nothofagus_dombeyi,T1,55,2,30,30,0.018,1.4,-0.036363901354857696,0.02696087151742027,28.745747326323507,48.32051684278015
Nothofagus_dombeyi,T1,55,3,45,30,0.018,1.4,-0.036363901354857696,0.02696087151742027,29.801143678074585,54.150951927180856
Nothofagus_dombeyi,T1,55,4,60,30,0.018,1.4,-0.036363901354857696,0.02696087151742027,NA,60.45121178951079
Nothofagus_dombeyi,T1,55,5,75,30,0.018,1.4,-0.036363901354857696,0.02696087151742027,31.121364213683684,68.63692311555651
Nothofagus_dombeyi,T1,55,6,90,30,0.018,1.4,-0.036363901354857696,0.02696087151742027,29.238383251498206,53.257891582079445
Nothofagus_dombeyi,T1,55,7,105,30,0.018,1.4,-0.036363901354857696,0.02696087151742027,28.89906777599216,60.77693298001579
Nothofagus_dombeyi,T1,55,8,120,30,0.018,1.4,-0.036363901354857696,0.02696087151742027,30.727895863795226,59.568339407784705
Nothofagus_dombeyi,T1,56,1,15,30,0.018,1.4,0.11110216102973297,0.02696087151742027,17.950850797103413,37.25078830732679
Nothofagus_dombeyi,T1,56,2,30,30,0.018,1.4,0.11110216102973297,0.02696087151742027,30.14161686037936,58.32826291507656
Nothofagus_dombeyi,T1,56,3,45,30,0.018,1.4,0.11110216102973297,0.02696087151742027,33.46686594853156,73.07770427456722
Nothofagus_dombeyi,T1,56,4,60,30,0.018,1.4,0.11110216102973297,0.02696087151742027,35.21702385189097,72.53285503248485
Nothofagus_dombeyi,T1,56,5,75,30,0.018,1.4,0.11110216102973297,0.02696087151742027,34.85398088041672,76.82641344194437
Nothofagus_dombeyi,T1,56,6,90,30,0.018,1.4,0.11110216102973297,0.02696087151742027,31.81958340663046,72.59953925882421
Nothofagus_dombeyi,T1,56,7,105,30,0.018,1.4,0.11110216102973297,0.02696087151742027,32.172625943685716,63.82777503300194
Nothofagus_dombeyi,T1,56,8,120,30,0.018,1.4,0.11110216102973297,0.02696087151742027,33.81577692430086,71.99382578934708
Nothofagus_dombeyi,T1,57,1,15,30,0.018,1.4,-0.06885406896047241,0.02696087151742027,16.414793152546814,NA
Nothofagus_dombeyi,T1,57,2,30,30,0.018,1.4,-0.06885406896047241,0.02696087151742027,24.76297585409116,51.71337408128744
Nothofagus_dombeyi,T1,57,3,45,30,0.018,1.4,-0.06885406896047241,0.02696087151742027,24.59836403637076,49.24995684460775
Nothofagus_dombeyi,T1,57,4,60,30,0.018,1.4,-0.06885406896047241,0.02696087151742027,29.184859709541875,57.10939653021573
Nothofagus_dombeyi,T1,57,5,75,30,0.018,1.4,-0.06885406896047241,0.02696087151742027,26.4911926657026,65.97962824367542
Nothofagus_dombeyi,T1,57,6,90,30,0.018,1.4,-0.06885406896047241,0.02696087151742027,25.64140937764701,61.747204031113085
Nothofagus_dombeyi,T1,57,7,105,30,0.018,1.4,-0.06885406896047241,0.02696087151742027,28.90786533789259,NA
Nothofagus_dombeyi,T1,57,8,120,30,0.018,1.4,-0.06885406896047241,0.02696087151742027,29.54515122652051,58.91961484192337
Nothofagus_dombeyi,T1,58,1,15,30,0.018,1.4,0.11241394473768139,0.02696087151742027,20.411915062990055,37.384588489975044
Nothofagus_dombeyi,T1,58,2,30,30,0.018,1.4,0.11241394473768139,0.02696087151742027,28.18058884399267,55.608687910847706
Nothofagus_dombeyi,T1,58,3,45,30,0.018,1.4,0.11241394473768139,0.02696087151742027,31.5586365700625,72.33116597065383
Nothofagus_dombeyi,T1,58,4,60,30,0.018,1.4,0.11241394473768139,0.02696087151742027,34.74858814104256,63.893838877014645
Nothofagus_dombeyi,T1,58,5,75,30,0.018,1.4,0.11241394473768139,0.02696087151742027,31.790559541628376,72.12285253049673
Nothofagus_dombeyi,T1,58,6,90,30,0.018,1.4,0.11241394473768139,0.02696087151742027,32.80635960429795,63.54080274920683
Nothofagus_dombeyi,T1,58,7,105,30,0.018,1.4,0.11241394473768139,0.02696087151742027,35.922849617497924,70.75425646765761
Nothofagus_dombeyi,T1,58,8,120,30,0.018,1.4,0.11241394473768139,0.02696087151742027,32.77071971936455,74.09352237749223
Nothofagus_dombeyi,T1,59,1,15,30,0.018,1.4,0.04407282876456353,0.02696087151742027,16.97777539638669,36.34261038149146
Nothofagus_dombeyi,T1,59,2,30,30,0.018,1.4,0.04407282876456353,0.02696087151742027,27.79723429487406,58.10463675124152
Nothofagus_dombeyi,T1,59,3,45,30,0.018,1.4,0.04407282876456353,0.02696087151742027,31.55899414470706,57.46260994428363
Nothofagus_dombeyi,T1,59,4,60,30,0.018,1.4,0.04407282876456353,0.02696087151742027,30.87643976719616,56.42997638936485
Nothofagus_dombeyi,T1,59,5,75,30,0.018,1.4,0.04407282876456353,0.02696087151742027,32.52473490765978,62.629901679197076
Nothofagus_dombeyi,T1,59,6,90,30,0.018,1.4,0.04407282876456353,0.02696087151742027,32.611623466156125,76.98294018227932
Nothofagus_dombeyi,T1,59,7,105,30,0.018,1.4,0.04407282876456353,0.02696087151742027,32.258479282526196,64.11712000863487
Nothofagus_dombeyi,T1,59,8,120,30,0.018,1.4,0.04407282876456353,0.02696087151742027,32.57157694677202,67.2217445853212
Nothofagus_dombeyi,T1,60,1,15,30,0.018,1.4,0.1487627467324612,0.02696087151742027,18.313717516043955,37.11063186622943
Nothofagus_dombeyi,T1,60,2,30,30,0.018,1.4,0.1487627467324612,0.02696087151742027,28.299135468365254,55.64905076825772
Nothofagus_dombeyi,T1,60,3,45,30,0.018,1.4,0.1487627467324612,0.02696087151742027,33.05068198040565,65.38259271887756
Nothofagus_dombeyi,T1,60,4,60,30,0.018,1.4,0.1487627467324612,0.02696087151742027,37.897498939131175,68.08588698457983
Nothofagus_dombeyi,T1,60,5,75,30,0.018,1.4,0.1487627467324612,0.02696087151742027,34.88841443899048,64.5843019983324
Nothofagus_dombeyi,T1,60,6,90,30,0.018,1.4,0.1487627467324612,0.02696087151742027,37.044575203231126,NA
Nothofagus_dombeyi,T1,60,7,105,30,0.018,1.4,0.1487627467324612,0.02696087151742027,36.30554331142595,67.2445925762746
Nothofagus_dombeyi,T1,60,8,120,30,0.018,1.4,0.1487627467324612,0.02696087151742027,34.68731111406465,63.633720770486484
Nothofagus_dombeyi,T1,61,1,15,30,0.018,1.4,0.038813036997978126,0.02696087151742027,17.83587831892219,30.94666154126154
Nothofagus_dombeyi,T1,61,2,30,30,0.018,1.4,0.038813036997978126,0.02696087151742027,27.823205923862265,54.89026814049172
Nothofagus_dombeyi,T1,61,3,45,30,0.018,1.4,0.038813036997978126,0.02696087151742027,30.32006717623115,67.28086782485337
Nothofagus_dombeyi,T1,61,4,60,30,0.018,1.4,0.038813036997978126,0.02696087151742027,31.06257731021351,66.01121302445438
Nothofagus_dombeyi,T1,61,5,75,30,0.018,1.4,0.038813036997978126,0.02696087151742027,33.071126068499346,69.6619065561969
Nothofagus_dombeyi,T1,61,6,90,30,0.018,1.4,0.038813036997978126,0.02696087151742027,32.769386380643134,67.43763809114188
Nothofagus_dombeyi,T1,61,7,105,30,0.018,1.4,0.038813036997978126,0.02696087151742027,32.2850827978414,66.1947417797916
Nothofagus_dombeyi,T1,61,8,120,30,0.018,1.4,0.038813036997978126,0.02696087151742027,32.14748003501971,66.87054557143982
Nothofagus_dombeyi,T1,62,1,15,30,0.018,1.4,0.025887636382807347,0.02696087151742027,17.71025657761351,32.5184115393212
Nothofagus_dombeyi,T1,62,2,30,30,0.018,1.4,0.025887636382807347,0.02696087151742027,29.160218416072755,56.936338419779055
